sample_id	predicted_ancestry	given_ancestry	EAS_prob	AFR_prob	AMR_prob	SAS_prob	EUR_prob	PC1	PC2	PC3	PC4	PC5
HG01801	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	6.9336	43.1733	2.2895	-6.6369	7.6210
NA20897	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-1.0849	7.8202	21.7146	6.8242	1.8075
HG00596	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	7.8973	45.4933	1.5027	-5.6879	2.0008
NA19379	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	-59.9776	15.2299	2.0483	-0.8601	3.6730
HG00443	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	7.9289	44.3663	-0.2160	-6.3939	3.9464
NA20321	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	-50.0112	11.1272	1.0633	-1.0114	-0.3132
NA20887	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-1.1260	5.4621	17.8990	3.8153	6.4138
NA19713	AFR	AFR	0.0000	0.9960	0.0040	0.0000	0.0000	-45.4060	8.6280	0.1382	-2.6419	2.1379
HG03120	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-63.3477	16.1837	2.9833	-0.8514	3.0061
HG01786	EUR	EUR	0.0000	0.0000	0.0287	0.0000	0.9713	-2.2456	-13.9265	-4.0592	-8.3285	5.7476
HG01530	EUR	EUR	0.0000	0.0000	0.0005	0.0000	0.9995	-2.2122	-13.6487	-2.7671	-10.4559	5.8182
NA11930	EUR	EUR	0.0000	0.0000	0.0008	0.0000	0.9992	-0.6233	-11.1273	-2.0896	-8.1551	-1.0888
HG04140	SAS	SAS	0.0001	0.0000	0.0000	0.9999	0.0000	0.3750	13.7646	17.7713	3.6891	1.4420
HG02323	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	-57.9898	14.0761	1.6339	-2.3172	2.5550
HG02655	SAS	SAS	0.0000	0.0013	0.0013	0.9972	0.0001	-0.2553	-0.9725	13.7463	4.3892	5.3815
HG02133	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	7.2534	42.3611	1.4864	-5.7534	7.4761
NA19835	AFR	AFR	0.0000	0.9997	0.0003	0.0000	0.0000	-50.8956	12.7738	1.4717	-1.3560	2.8435
NA19185	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-62.5097	17.4539	1.5716	-0.6232	1.4946
NA19320	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-60.1881	15.6543	2.8921	-0.7866	4.0978
HG01631	EUR	EUR	0.0000	0.0000	0.0040	0.0000	0.9960	-3.0998	-15.9444	-3.0061	-8.7102	5.9619
HG00112	EUR	EUR	0.0000	0.0000	0.0005	0.0000	0.9995	-0.1783	-14.6957	-2.7333	-8.1409	0.2966
NA19663	AMR	AMR	0.0000	0.0001	0.9999	0.0000	0.0000	-2.0744	12.2303	-12.6504	20.8629	2.3562
NA18952	EAS	EAS	0.9996	0.0004	0.0000	0.0000	0.0000	7.5425	43.0208	-1.2279	-4.3568	-4.6433
HG02775	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.9876	6.1700	21.8933	4.7465	6.1931
NA12878	EUR	EUR	0.0000	0.0000	0.0024	0.0000	0.9976	0.5101	-13.4239	-3.4648	-8.8051	1.3633
NA19152	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-62.5749	17.0703	3.4826	-0.2619	4.9257
HG02896	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-61.6302	15.6283	1.4441	-1.1327	2.3160
HG02654	SAS	SAS	0.0000	0.0012	0.0003	0.9977	0.0007	-0.1107	-2.0472	15.7266	3.4030	2.8314
NA19026	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-59.5314	14.9647	1.7424	0.0140	2.0553
NA11933	EUR	EUR	0.0000	0.0000	0.0011	0.0000	0.9989	-0.4726	-13.5353	-1.7520	-7.2915	3.8577
NA06984	EUR	EUR	0.0000	0.0000	0.0039	0.0000	0.9961	0.1655	-13.1147	-3.4266	-8.4454	2.5308
HG01398	AMR	AMR	0.0000	0.0006	0.9994	0.0000	0.0000	-9.1377	-2.2905	-6.4370	1.8996	5.6357
NA19473	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-59.0288	15.9409	2.7071	-1.0059	1.2977
NA21113	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.3371	5.6926	21.9915	6.5595	1.9286
NA18991	EAS	EAS	0.9999	0.0001	0.0000	0.0000	0.0000	7.6640	43.3628	-1.7788	-5.0615	-2.7011
HG01777	EUR	EUR	0.0000	0.0000	0.0012	0.0000	0.9988	0.2885	-13.5194	-3.2076	-9.0945	3.4898
HG01915	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-58.4357	14.5490	1.7964	-0.6976	1.3802
HG03695	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-1.9155	10.3358	22.5575	6.0687	4.7258
NA19446	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-58.4651	15.9745	2.9252	-0.2691	0.6408
NA20528	EUR	EUR	0.0000	0.0000	0.0049	0.0000	0.9951	1.2305	-12.9704	-2.6951	-7.7606	7.5761
NA19372	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-59.8563	15.3472	2.9913	-0.1932	3.8698
HG00657	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	8.1101	43.6446	0.5723	-6.4120	5.0951
HG00275	EUR	EUR	0.0000	0.0000	0.0002	0.0000	0.9998	0.8247	-10.5364	-3.5150	-8.6235	-6.0964
HG03866	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-1.4334	6.8808	20.5954	6.2774	2.0954
HG02060	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	7.9738	42.5324	0.6919	-5.8893	8.5762
NA21143	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.9210	5.3297	22.2011	5.7212	-0.3685
HG00111	EUR	EUR	0.0000	0.0000	0.0012	0.0000	0.9988	-0.0514	-13.7717	-1.9715	-4.8907	-0.1471
HG03757	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.1749	10.0195	23.6955	7.7008	4.2542
NA20540	EUR	EUR	0.0000	0.0000	0.0054	0.0000	0.9946	-1.0613	-15.3810	-1.5973	-5.3181	5.8939
HG00284	EUR	EUR	0.0000	0.0000	0.0009	0.0000	0.9991	2.3930	-10.4137	-4.0902	-6.2065	-4.2047
HG02399	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	8.4623	44.0202	3.1259	-7.2032	6.8952
HG00589	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	7.9878	43.4437	0.0029	-5.9135	3.3858
HG00599	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	8.5686	43.2784	-1.0291	-5.8637	0.0775
NA21104	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.8457	6.5413	21.4621	6.7931	2.9725
HG03363	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-61.3948	16.7573	1.8970	-0.4318	1.7294
HG03343	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-62.3157	18.2374	3.6442	-1.0828	5.5118
HG03937	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.0394	10.6405	19.2571	5.0491	0.8571
HG04019	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.7317	6.0206	21.2274	5.6927	0.0879
HG02016	EAS	EAS	0.9999	0.0000	0.0000	0.0001	0.0000	7.3762	38.8854	3.2480	-5.1886	7.3407
HG01617	EUR	EUR	0.0000	0.0000	0.0068	0.0000	0.9931	-1.5023	-10.8729	-3.8220	-9.6694	4.5297
HG00473	EAS	EAS	0.9999	0.0000	0.0000	0.0000	0.0000	8.4806	45.2623	-1.3209	-7.6707	0.1081
NA21119	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-1.0580	5.0781	23.1529	6.8346	0.3999
HG03162	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-61.9455	18.2925	3.8499	-0.1203	-0.1165
HG02367	EAS	EAS	0.9998	0.0000	0.0000	0.0000	0.0002	7.5123	42.8000	1.2891	-8.5324	7.6572
HG04155	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.4499	9.1473	19.2347	5.0378	0.1521
HG00637	AMR	AMR	0.0000	0.0052	0.9945	0.0002	0.0000	-9.6399	-3.1683	-5.9827	-0.2267	-0.3195
HG03897	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.9084	5.6461	21.6479	5.3779	5.0783
NA18946	EAS	EAS	0.9995	0.0005	0.0000	0.0000	0.0000	7.6618	43.2937	-0.6531	-5.1864	-5.4841
NA19307	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-57.9289	15.0841	2.9154	-1.1719	0.0521
NA12813	EUR	EUR	0.0000	0.0000	0.0027	0.0000	0.9973	0.6340	-13.4707	-2.4600	-6.9899	2.8378
HG00155	EUR	EUR	0.0000	0.0000	0.0061	0.0000	0.9939	0.6713	-13.2005	-3.4572	-6.9414	0.2186
HG03808	SAS	SAS	0.0006	0.0000	0.0000	0.9994	0.0000	0.7636	12.3560	17.4545	5.1639	-1.3719
HG03862	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-1.1149	5.4294	21.1192	7.3668	2.2718
HG02031	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	8.0246	43.2298	1.7837	-7.3213	7.0079
HG01170	AMR	AMR	0.0000	0.0056	0.9941	0.0003	0.0000	-6.4628	-3.0919	-3.7252	1.4395	2.8149
HG04134	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.3616	10.0470	18.0003	6.0905	2.6902
HG01783	EUR	EUR	0.0000	0.0000	0.0002	0.0000	0.9997	-2.2096	-12.2607	-1.9300	-10.0600	6.3076
HG01104	AMR	AMR	0.0028	0.0156	0.9713	0.0086	0.0016	-3.4956	-5.0834	-3.4830	-2.3720	3.2678
HG00186	EUR	EUR	0.0000	0.0000	0.0007	0.0000	0.9993	1.5805	-8.1967	-4.8619	-8.7916	-5.8857
NA19378	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-60.0529	16.3490	2.3307	-1.1111	0.1137
NA20282	AFR	AFR	0.0000	0.9995	0.0005	0.0000	0.0000	-44.7924	9.8490	1.8570	-2.7136	2.1691
NA19655	AMR	AMR	0.0000	0.0027	0.9973	0.0000	0.0000	-3.3542	0.7229	-7.4318	8.4440	5.7750
HG02116	EAS	EAS	0.9998	0.0000	0.0000	0.0000	0.0002	7.6422	41.7786	0.7257	-8.2012	6.7909
HG01260	AMR	AMR	0.0000	0.0239	0.9761	0.0000	0.0000	-6.9469	2.6917	-8.3897	6.3753	2.9934
NA18861	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-61.4159	16.8442	3.6721	-0.1383	2.7260
HG01992	AMR	AMR	0.0000	0.0000	1.0000	0.0000	0.0000	6.3922	19.3582	-20.7779	35.4023	-0.5294
HG02501	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	-49.9343	9.4753	1.4704	-2.1874	-1.2073
HG02938	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-63.2517	16.9660	3.1797	0.5745	1.1136
HG00276	EUR	EUR	0.0000	0.0000	0.0014	0.0000	0.9986	1.3360	-9.6816	-2.9018	-4.1584	-4.8841
NA18539	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	8.7778	43.4977	-1.2231	-6.2210	0.8154
HG02322	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	-53.8491	13.0374	2.2608	-1.8135	2.6915
HG02733	SAS	SAS	0.0000	0.0004	0.0000	0.9996	0.0000	-1.7850	0.4489	16.3129	6.2311	3.0504
NA19059	EAS	EAS	0.9998	0.0002	0.0000	0.0000	0.0000	6.5558	40.3383	1.3828	-5.3363	-3.2406
NA18635	EAS	EAS	0.9998	0.0002	0.0000	0.0000	0.0000	7.5081	42.2604	-2.1511	-5.5015	-2.8971
NA19474	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-58.8553	16.7408	2.2949	-0.1710	-0.1337
HG01679	EUR	EUR	0.0000	0.0000	0.0083	0.0000	0.9917	-1.0405	-13.3162	-3.0437	-7.5003	6.5746
NA12751	EUR	EUR	0.0000	0.0000	0.0044	0.0000	0.9956	-0.5707	-14.5145	-3.6592	-8.1389	0.2295
HG02220	EUR	EUR	0.0000	0.0000	0.0001	0.0000	0.9999	-0.7790	-13.4850	-0.5832	-7.9310	4.2837
HG02700	SAS	SAS	0.0000	0.0020	0.0000	0.9980	0.0000	-1.6995	1.6855	14.2764	2.1644	5.5457
HG01840	EAS	EAS	0.9999	0.0000	0.0000	0.0000	0.0001	8.1716	42.6260	0.9350	-8.2240	6.0744
NA12546	EUR	EUR	0.0000	0.0000	0.0011	0.0000	0.9989	-0.2065	-13.7263	-2.5496	-8.4387	1.7622
HG03991	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.6578	6.4255	24.6253	6.4766	0.7140
NA20531	EUR	EUR	0.0000	0.0000	0.0065	0.0000	0.9935	-1.2352	-11.3293	-2.3607	-7.2173	4.5397
HG01133	AMR	AMR	0.0000	0.0009	0.9980	0.0002	0.0009	-1.7661	-6.2841	-4.7158	-0.9892	3.8527
HG03968	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-1.5718	5.7101	21.9539	6.2019	2.8094
NA21109	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-1.1652	5.4707	19.8198	4.5530	-0.6425
NA19204	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-62.0407	16.3520	2.0915	0.8940	3.4369
NA19700	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	-53.0652	12.3797	1.4063	-0.9810	0.4298
HG02684	SAS	SAS	0.0000	0.0001	0.0000	0.9999	0.0000	-2.9186	3.4755	22.6447	3.8585	1.4634
HG03898	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-1.7278	8.4763	21.7276	3.8274	1.3520
HG00356	EUR	EUR	0.0000	0.0000	0.0005	0.0000	0.9995	1.3353	-10.4275	-3.9716	-8.0349	-4.8789
NA19072	EAS	EAS	0.9997	0.0003	0.0000	0.0000	0.0000	7.4170	42.3110	0.5918	-3.6467	-4.2859
HG01977	AMR	AMR	0.0000	0.0000	1.0000	0.0000	0.0000	6.2811	16.5369	-16.6471	32.1212	5.1597
HG00584	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	6.7466	44.2714	-0.7997	-7.0949	3.0272
NA12342	EUR	EUR	0.0000	0.0000	0.0063	0.0000	0.9937	-0.8219	-13.5198	-3.0540	-7.8154	2.0231
HG02070	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	7.8503	44.2849	1.5727	-6.2897	8.1118
HG02571	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-62.3802	16.2742	2.6848	-1.2171	3.7007
HG01432	AMR	AMR	0.0000	0.0010	0.9990	0.0000	0.0000	-1.7083	-2.5732	-6.3457	1.2354	6.6421
HG03884	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.2037	8.6178	23.9451	5.2986	0.2490
HG02573	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-61.2837	15.6407	2.5529	-1.5583	0.8350
NA12003	EUR	EUR	0.0000	0.0000	0.0112	0.0000	0.9888	0.5350	-12.9270	-3.9651	-6.5815	-0.8001
HG03294	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-61.3882	17.6829	4.3053	-1.1515	3.4063
NA19701	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	-51.1854	11.8824	2.4678	-0.1516	2.4304
HG03563	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-62.3573	16.9242	2.3858	-0.4432	2.0859
HG02330	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-56.6485	14.0453	2.5324	-1.4201	2.9174
HG00353	EUR	EUR	0.0000	0.0000	0.0008	0.0000	0.9991	2.5398	-9.0072	-3.8342	-8.8961	-4.2683
HG02702	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-60.3470	15.6122	2.4486	-1.8201	1.5937
HG01375	AMR	AMR	0.0000	0.0043	0.9957	0.0000	0.0000	-7.2938	0.5440	-8.9637	6.5040	1.9191
NA21094	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-2.1294	6.1116	22.8267	6.1906	1.8323
NA06985	EUR	EUR	0.0000	0.0000	0.0050	0.0000	0.9950	0.3240	-13.8516	-3.3786	-7.9154	1.2723
NA19818	AFR	AFR	0.0000	0.9964	0.0036	0.0000	0.0000	-44.9016	8.1830	0.2016	-1.7989	1.4940
HG03963	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-1.3703	7.5525	20.8252	6.2950	1.4184
HG02979	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-62.9973	16.0187	1.9523	-0.1675	2.1977
NA20866	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-1.2769	4.4322	19.0235	5.0428	2.1958
HG03199	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-62.1964	16.0547	2.9014	-2.1254	4.1081
HG02026	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	8.4120	42.3746	-0.2917	-7.3774	6.5992
HG02455	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	-51.6118	12.4127	2.1933	-1.1678	2.9643
HG04180	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.2099	7.7638	19.6877	4.0118	3.1216
HG01571	AMR	AMR	0.0000	0.0000	1.0000	0.0000	0.0000	6.5032	12.1659	-14.4990	25.0358	4.2203
NA20582	EUR	EUR	0.0000	0.0000	0.0063	0.0000	0.9937	-0.3383	-14.5349	-2.9517	-7.1611	6.4500
NA19390	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-60.6309	15.7193	1.9653	-0.9427	0.8300
HG02678	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	-60.2479	15.8475	2.7278	-1.4409	5.8525
HG02102	AMR	AMR	0.0000	0.0000	1.0000	0.0000	0.0000	6.0733	20.4967	-19.0597	31.9041	3.7517
HG02343	AFR	AFR	0.0000	0.9990	0.0010	0.0000	0.0000	-49.6158	10.4327	1.3851	-1.6379	3.8627
HG00368	EUR	EUR	0.0000	0.0004	0.0006	0.0000	0.9991	0.8048	-8.3831	-1.1074	-5.5746	-6.1690
HG00311	EUR	EUR	0.0000	0.0000	0.0175	0.0000	0.9825	2.5644	-11.9994	-4.9983	-6.9529	-1.8751
NA18856	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-62.6056	17.5374	2.4159	-0.6923	3.6997
HG02076	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	7.3784	42.8865	0.7918	-6.0194	10.4189
HG02380	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	6.7274	45.6895	1.4911	-7.6089	7.0971
HG01593	SAS	SAS	0.0000	0.0011	0.0000	0.9989	0.0000	-1.2353	-1.3555	16.5422	3.4628	2.6513
HG02019	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	7.0885	42.8115	-0.0806	-6.2121	5.0001
NA20875	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	1.0865	3.1542	20.6121	5.1121	2.5029
NA12045	EUR	EUR	0.0000	0.0000	0.0072	0.0000	0.9928	-0.2947	-14.8444	-3.7322	-8.1942	1.8710
HG01070	AMR	AMR	0.0000	0.0031	0.9965	0.0004	0.0000	-3.8896	-5.0701	-5.1389	0.3406	4.5752
HG02073	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	7.9102	43.0796	2.1747	-6.2375	7.2127
HG03464	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-62.1905	16.9459	2.7077	-0.9738	3.3559
HG01756	EUR	EUR	0.0000	0.0000	0.0009	0.0000	0.9991	-2.5449	-12.5605	-2.6807	-10.0915	6.5981
NA20585	EUR	EUR	0.0000	0.0000	0.0005	0.0000	0.9995	-1.2366	-13.6513	-1.2281	-7.5504	4.7840
HG03388	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-63.6975	17.1456	1.6060	-1.6603	2.5624
HG00338	EUR	EUR	0.0000	0.0000	0.0139	0.0000	0.9861	0.8677	-9.6420	-4.8395	-7.8690	-2.1625
HG03730	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-1.8574	9.2133	24.6105	8.1592	3.7500
HG01366	AMR	AMR	0.0000	0.0054	0.9946	0.0000	0.0000	-4.9345	0.3282	-8.2235	2.8723	3.7168
HG00141	EUR	EUR	0.0000	0.0000	0.0003	0.0000	0.9997	0.2597	-13.4035	-1.1145	-7.5781	2.0877
HG00536	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	9.4998	44.5882	0.1597	-5.2299	0.8971
HG03815	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.5870	10.7705	17.3287	3.3858	1.9952
HG02634	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-62.3625	15.7707	1.8881	-1.4075	2.9510
NA12347	EUR	EUR	0.0000	0.0000	0.0149	0.0000	0.9851	0.2883	-11.5557	-3.4989	-7.4297	0.5829
NA20767	EUR	EUR	0.0000	0.0000	0.0005	0.0000	0.9995	-2.3346	-12.3887	-1.2104	-8.2128	7.7676
NA12718	EUR	EUR	0.0000	0.0000	0.0088	0.0000	0.9912	0.7639	-14.1180	-3.5696	-7.4461	3.0529
NA11920	EUR	EUR	0.0000	0.0000	0.0004	0.0000	0.9996	1.0532	-12.7329	-2.7133	-9.1952	2.2293
NA12842	EUR	EUR	0.0000	0.0000	0.0001	0.0000	0.9999	1.3343	-13.7998	-2.5921	-9.8875	-0.3538
HG02890	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-62.4774	16.3858	2.3813	-0.3459	3.7952
HG03684	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-1.3747	10.9243	24.0256	7.0665	7.0449
NA20511	EUR	EUR	0.0000	0.0000	0.0029	0.0000	0.9970	-1.4880	-13.4818	-1.7218	-6.6645	6.4937
HG00131	EUR	EUR	0.0000	0.0000	0.0004	0.0000	0.9996	0.2546	-12.9411	-2.6617	-9.9332	1.0940
NA18516	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-62.2265	17.9061	2.4898	0.3613	2.3057
NA20826	EUR	EUR	0.0000	0.0000	0.0000	0.0000	1.0000	-1.1508	-13.9216	-1.1110	-9.5616	7.9431
HG03692	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.4689	9.0944	23.0826	5.1565	3.4015
HG03696	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-2.7252	6.8251	23.5045	6.6392	3.1076
HG03240	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	-62.3998	15.7869	1.4031	-0.3707	4.2712
HG02481	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-56.2914	13.9733	2.2850	-1.0800	1.8468
HG02407	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	5.4187	43.6275	2.6222	-6.9527	8.0380
HG01971	AMR	AMR	0.0000	0.0278	0.9722	0.0000	0.0000	-4.9385	14.1289	-11.5700	19.2992	3.3214
HG03913	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	0.1361	10.0368	19.0962	4.8132	2.3171
HG00607	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	7.6647	43.1875	1.1041	-5.6069	2.4888
HG03514	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-63.3612	16.4076	2.9321	-0.1789	4.6477
HG03667	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-1.0397	8.7305	23.8892	4.8671	4.1328
HG02783	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-1.8993	7.3225	22.4827	5.5113	1.5745
HG03190	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	-63.0826	17.5943	0.6337	0.4702	4.4418
HG03971	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-1.6225	5.5557	20.4989	6.1875	3.3665
HG03857	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.7465	8.4584	22.4775	4.7743	0.8443
HG01766	EUR	EUR	0.0000	0.0000	0.0105	0.0000	0.9895	-1.5835	-13.4049	-3.6594	-8.5728	3.6719
NA18538	EAS	EAS	0.9998	0.0001	0.0000	0.0000	0.0000	8.0922	42.0290	-2.3184	-5.9461	-1.8788
HG03461	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-62.9215	17.2960	2.0773	-1.4271	2.7117
HG02522	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	8.1166	43.6510	1.1594	-7.0308	5.3022
NA18508	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-63.6480	17.3604	2.6053	1.3310	2.7660
HG02580	AFR	AFR	0.0000	0.9998	0.0002	0.0000	0.0000	-52.0171	12.2663	1.5051	-2.9673	1.9409
HG01486	AMR	AMR	0.0000	0.0000	1.0000	0.0000	0.0000	1.1686	1.0706	-10.6603	11.0538	3.3098
NA20126	AFR	AFR	0.0000	0.9914	0.0086	0.0000	0.0000	-40.6493	7.2468	-0.1186	-2.4142	1.4146
NA20861	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-1.4996	6.2151	23.1097	6.2793	1.0336
NA19429	AFR	AFR	0.0000	1.0000	0.0000	0.0000	0.0000	-60.1451	16.6757	3.5831	0.1956	2.4795
HG03914	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-0.4126	11.0191	18.5265	5.3711	2.6944
HG04189	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-1.3033	11.7521	19.1631	6.5332	1.0328
HG01892	AMR	AMR	0.0000	0.0000	1.0000	0.0000	0.0000	1.3936	16.7334	-14.8902	29.3920	2.5648
HG00238	EUR	EUR	0.0000	0.0000	0.0002	0.0000	0.9998	0.6391	-13.3137	-1.4498	-8.1138	5.0838
HG01312	AMR	AMR	0.0003	0.0152	0.9822	0.0023	0.0000	-8.0125	-5.9968	-4.0121	-2.9904	2.5729
NA20543	EUR	EUR	0.0000	0.0000	0.0025	0.0000	0.9975	-2.7185	-12.9865	-2.5925	-8.9064	6.1489
HG03313	AFR	AFR	0.0000	0.9999	0.0001	0.0000	0.0000	-63.5373	16.4872	1.3208	-1.0382	3.4060
HG02383	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	7.1627	43.7389	2.5218	-7.0409	7.8866
HG00245	EUR	EUR	0.0000	0.0000	0.0008	0.0000	0.9992	-0.6664	-13.2899	-3.0671	-9.8857	0.7204
HG01804	EAS	EAS	1.0000	0.0000	0.0000	0.0000	0.0000	7.1417	43.9255	0.7239	-7.3162	7.1692
HG04063	SAS	SAS	0.0000	0.0000	0.0000	1.0000	0.0000	-1.4783	6.1635	25.2818	10.3670	1.6131
HG01393	AMR	AMR	0.0000	0.0026	0.9974	0.0000	0.0000	-13.5019	-0.6598	-4.2258	1.0243	4.1505
